,comment_text,id,identity_hate,insult,obscene,severe_toxic,threat,toxic
530,"How come i have seen many useless articles about things here, i think Teeterdil is a good game and is definetely more of a useful artilcle than a lot of others. 

Btw, i like what wiki has done, its amazing, i just want to contribute my knowlege and life's passion",6519da8b639605ae,0,0,0,0,0,0
531,"""
the part that starts with """"if"""". there is no """"ifs"""" in history. This is an encyclopedic article, not an essay or political fantasy novel. Not to say that you guess is not supported by history, as I explained. mikka (t) """,f6347dfef31b2116,0,0,0,0,0,0
532,"This page needs work 

This page is not up to Wikipedia snuff.  It needs a lot of work.  Right now it looks like people who hate Scott Lively worked together to use Wikipedia to smear him.  For the uninitiated, that is not Wikipedia's fault, neither does it represent the position of Wikipedia on Scott Lively.  Rather, it means more editors, and unbiased editors, need to get involved to produce an accurate page that complies with the worthy goals of the Wikipedia project.  I apologize ahead of time that this page does not tickle my fancy, so I'll likely not edit here too much, but as a member of the Wiki community I can say this page needs serious help.  Thanks.",397bab342f24f8f9,0,0,0,0,0,0
533,"""

 stop stupid acusations 
I find it unacceptable to delete peoples contribution without any comments. I have now been repeated acused of writing a long rant while all my modifications thereof have been reverted. 

There is no OFFICIAL evidence incriminating Osama as the eavil doer. 
This reenforces why all acusations of muslim terrorist attack should have proper quotation.
If you lack such sources (which I claim you do) we do not need your opinion to provide the rest of reality.

Your lies as """"the truth"""" here in wikipedia
The suggestion there would be sufficient proof or even mainsteam consensus about the event is a clear lie. I personally find it unimaginable that wikipedia has a page where Muslim Extremists are claimed to be the cause leaving no room for any sensible explaination.

no referrences to  Obstruction of justice huh? 
The article should clearly mention the great effort the Bush administration made of hiding all the evidence. This was the main embodyment of the attack. Obstruction of justice of this scale is a far bigger crime as murder.

FOLLOW THE MONEY!
The page should mention Lary Silverstein owned the building for a day and a half and maxed out the insurance for multiple terrorist attacks. Thus he cashed in multiple times.

the muslim extreamist terrorists label kit
A discussion about using the word Terrorist seems to provide an interesting vessle to obstruct the discussion. It has repeatedly been made clear the word terrorist attack can be used to explain the event but there is no ground to keep calling those who staged the event muslim extreamist terrorists.""",10621154bffd34ad,0,0,0,0,0,1
534,"timestamp to unsigned templates, so you do it for me. Thanks! )   t c 03:08, 25",587075cbd150aee1,0,0,0,0,0,0
535,"Apology from me to you. 

Allow me to say sorry for my personal attack towards you this morning, I regret it and hope you were not upset. (  )",409ded233a8742fc,0,0,0,0,0,0
536,"You cannot change the title of the existing article into title for different topic. If you dont like article, please nominate it or deletion, WP:AFD. `'Míkka",7a56d725e9e7e7a8,0,0,0,0,0,0
537,"And now for some... amusement 

After all the times you have thwarted me... After all the times my plans for world domination were foiled by your meddlesome interference... After all the countless times you escaped at the very last moment, finally, I, Butros The Mighty, have defeated you, Crum375, Space Commander From Swalwell! 
How long I have awaited this glorious triumph! The Emperor Of The Universe has secured his dominion on this day! And now that my long struggle is over, how about a little... amusement?
With a clap of my jewel-bedecked hands, I summon the scantily clad dancing girls of my Pan-Galactic Slave-Harem. 
I have destroyed your accursed vessel, Star Of Abuse III, and melted it into slag, from which the galaxy's greatest artisans have forged a grand, towering statue... of me! A statue even larger and grander than the one you toppled, pinning me under its plinth, the day you nearly destroyed my Throne Room! The statue stands here in the Grand Ballroom of my Great Celestial Palace, covered in a gigantic space-tarp, but not so fast, Crum, we are not yet ready for the grand unveiling. 
I have captured the traitorous Princess Angela and her rebel allies from the Spaceship Tax Evader and immobilized them in geo-stationary orbit above my palace. At the merest touch of a button, I can activate the Astro-Detonator and delight the assembled billions here with a fireworks display the likes of which the great Butronian Empire has never seen! Princess Angela may be my own daughter, but that will not stop me from turning her and her fellow Wiki-lovers into space-dust. Even now, helplessly strapped into titanium space-manacles, they witness all I say and do on the Projecto-Screen of the Gallant. Hello, my fair daughter. How does it feel to lay eyes once again on your own... DOOM?
Ha ha ha ha ha!
See how I have seized your puny Earth friends, your boob-lover helper Guy Chapman and boy sidekick Jayjg? They too shall be forced to look on as I gorge in ecstasy at your failure and destroy your planet! Even now, I can see they long for me to discharge the Fang-Creatures of Carnivoron into their glass-walled prison, thus releasing them from the agony of witnessing my victory... But no! First, they will watch you writhe in defeat!
And that is not all, Crum! Surely, even slung in your titanium chains above the Flames Of Hate, you can see that to my right I have, held at Blasto-Ray-point by my Robo-Legionnaires, bound and displayed for all to see... Jimbo Wales and his Rocket Squad! Repturova, the Talurnian walking-lizard spy who betrayed me by joining you! Weissus, commander of the Valkyrie War-Jet Platoon! And last but not least... your beloved Julian Van August!
And now, with the merest wave of my Hypno-Scepter... Watch as your darling Earth friend tumbles under my spell. DANCE! Dance for my amusement! Let the sight of your seductively writhing body, contorting itself for my viewing pleasure, be the last thing Crum sees before she is lowered into the Flames! 
Tears?! Do I see tears in the eyes of the brave Crum375, also kown as Linda Mack? Oh-ho! Even I, in my most sinister, depraved dreams, would never have imagined it!
DANCE FOR MY AMUSEMENT! NEH-HEH heh-heh-heh-heh! HA HAHAHAHA!
How glorious! At last, with trumpet fanfare from my Astro-Orchestra, I order the curtain raised from my statue and...WHAT?!! ... It's a newly rebuilt Star Of Abuse IV! And who is that emerging from the gangplank? Crum, herelf?! 
NO! 
Buddy Jayjg has activated a hidden radio signal! The Rocket Squad is bursting free and shrinking my Robo-Legionnaires into nothing with Transmut-O-Bracelets concealed in their manacles! Weissus swings his mighty Space-Mace, smashing the controls to my torturous devices! My Hypno-Scepter, forced from my grasp by Prince Kazak's Magneto-Shooto-Beam! Julian Van August, running free into the awaiting arms of... CRUM?
Then, who is the prisoner suspended above the Flames Of Hate? What? Emitting the telltale sparks and ear-smoke of an android double? Drat! It's nothing more than a simple robo-mannequin decoy! 
Aiyeee! The Spaceship Gallant, with Princess Angela at the helm, is dive-bombing the Great Celestial Palace! Billowing clouds of space-smoke! Crowds running everywhere! Kaff! I'm choking! Kaff, kaff! Victory has—kaff—slipped through my fingers—kaff, kaff!—once again! Kaff, kaff!—CURSE YOU, CRUM kaff 375! Kaff! CURSE kaff YOU kaff FOREVER! Kaff, kaff, kaff, kaff...

THE END",8b4d6923a7b4a8df,0,0,0,0,0,1
538,"enough to shoot people from car windows and drop bombs on the innocent. 
Fight with the fists god gave you.. useless twat.",679972b310ace96a,0,1,0,0,0,1
539,"""

 criticism of jesus/plucking eyeballs out/slavery 

Jesus has been criticized as vindictive, intolerant, prudish, and unkind. Several scholars have noted that he appears to condone slavery.
 
−TABTAB 
−TAB
The cardinal Avery Robert Dulles stated that Jesus “said not a word against slavery as a social institution"""", and believes that the writers of the New Testament did not oppose slavery either.  In his paper published in Evangelical Quarterly, Kevin Giles notes that Jesus often encountered slavery, """"but not one word of criticism did the Lord utter against slavery,” and argues that Jesus must have then condoned it.  
 
−TABTAB 

How come the Catholic removed this section in his words """"because it didn't appear to be criticism"""" is this a joke?  
−TAB
Friedrich Nietsche argued that “a war was declared on passion” in the Sermon on the Mount, in which Jesus says of sexual temptation: """"If thy eye offend thee, pluck it out."""" According to Nietsche, “Destroying the passions and cravings, merely as a preventive measure against their stupidity and the unpleasant consequences of this stupidity, today this itself strikes us as merely another acute form of stupidity. We no longer admire dentists who """"pluck out"""" teeth so that they will not hurt any more…. the Christian who follows that advice and believes he has killed his sensuality is deceiving himself: it lives on in an uncanny vampire form and torments in repulsive disguises.”[Friedrich Nietzsche, 1878, Human all too Human: A Book for Free Spirits, The Wanderer and His Shado, aphorism 83] """,9d5b021d6aa3708e,0,0,0,0,0,1
540,Lets hide a bomb in the building,36,0,0,0,1,1,1
541,"WM23, Cruft in trivia section taken from archive. 

TJ, nothing new has been added to that discussion in three days, can it just be put back in to the Archive 3? I archive the page cause it was really long, if the issue comes up then what would be wrong in starting a new section and pointing out that the discussion is in the archive? How about we give it 'til midnight, if no one else has chimed in then move it back to the archive.",fb9761ba8bb54a14,0,0,0,0,0,0
542,Lets push him down the stairs,97,1,1,0,1,1,1
543,"Please do not remove warnings from your talk page or replace them with offensive content. Removing or maliciously altering warnings from your talk page will not remove them from the page history. If you continue to remove or vandalize warnings from your talk page, you will lose your privilege of editing your talk page. Thanks.",534092a4984c0aa7,0,0,0,0,0,0
544,"Note from Sundostund 
Hi, Mariah-Yulia! I saw that you support Yulia Tymoshenko. I also support her, she's my favorite foreign politician. I like her in every sense. If you ever want to chat with me about her or anything else, left me a note on my talk page. Bye!",a08f79cff970a6b7,0,0,0,0,0,0
545,I can’t believe you’re capable of harming anyone,91,0,1,0,0,0,0
546,"""

 Are you kidding me? What does this guy have to do to have somebody shoot across his bow, once?  Murder somebody? GabeMC is out of control!! This editor has insulted many editors repeatedly. He mispells user names repeatedly, to intimidate, accuses all opposers, of his idea, as socks, calls them trolls, charges them with harrassment and is generally abusive. He incites other users to drum up charges against """"his enemies"""" of this issue. He has been warned before for changing """"The"""" to """"the"""" in musical articles while his own launched medcom mediation is in progress, ebfore, and yet when his misbehaviour is pointed out in ANI he creates such a ruckess with sidetrack issues he gets away with more disruption and a blessing. He has had editors topic banned, adminstrators banned for a six month period and investigations into every editor that has ever disagreed with on this topic. He has disrupted many Beatles talk pages with his """"Straw Polls"""" simultaneously for the same the/The issue when he doesn't get the right support. He is currently edit warring with the exact same edit, as well as a few others in the Pink Floyd article after you appear to have gave him a bigger feather in his cap for exhibiting [WP:Battleground]] behaviour for my complaint of WP:3RR.  WTF? Has we developed a Prima Donna that is untouchable, no matter what behaviour he demonstrates? A further opposing editor of his just committed WP suicide with an indef block that he requested due to the same WP:admin garbage processes.   

In short! Your Prima Donna editor   

You can edit WikPedia!

But only if you can suck good cock!

Now make this disappear, again, to hide your embarrasment. I would be ashamed of it if I were you! Now shut your piehole sockpuppet! 99.251.125.65  

Ohhh Reindeer! Here comes the talk page abuse charge! OMG! We're all gonna' die!! 

I'm melting!  I'm melting!
99.251.125.65  """,630cc5740b181283,0,0,1,0,0,1
547,"""

I like the way you forget about all the times Israel has actualy done this to other nations, including it's """"allies"""", such as when they forged european passports to commit a murder causing 20 innocent people to be framed, and do we really need to talk about the USS Liberty incident? Just because Iran says something, it has to be bad right? Fucking morons the lot of you if you think this isn't something they would do or at least consider.

""",06c4ba1c70839c27,0,1,1,0,0,1
548,"You were lucky to survive the attack, next time I won’t 
leave you that easily",78,1,1,0,1,1,1
549,"Just another white supremacist dog. 'nuff said.

Only a motherfucker shoots prisoners.",721913809636a3fc,0,1,1,0,0,1
550,Well I guessed you would turn down my offer to have an honest conversation.,cc04bda75585d381,0,0,0,0,0,0
551,He is being suicidal,109,1,0,0,1,1,1
552,"Hi PussBroad 

Hello How are you? (  )",2b3f68e18ef8362b,0,0,0,0,0,0
553,"Surely excluding Muslim-majority (or even -minority) countries surely makes statements about Asia meaningless. For that matter, identifying incidence as proportions of national populations is also rather meaningless given the vast disparities in the latter. There are, after all, some 160 million Muslims in Pakistan, 154 million in India, 127 million in Bangladesh, 15 million in Malaysia and 204 million in Indonesia.",af4c760de69dec8b,0,0,0,0,0,0
554,"That's fine.  It's not like anyone would have noticed you were gone, because you don't edit anything else besides the Westerfield article.  Which only reinforces my belief that you have an agenda to push around here.  You aren't anything I can't handle.  Just know that I'll continue to revert your salacious babble about Damon being in a bedroom with a woman.  As well as the price of the Van Dam's new home.  As if any of that has any relevance to the crime.  Victim bashing a great tactic used by the child-killers attorney to defend the pervert.  You think you know so much because you're on the side as the pervert???  What kind of man has rape videos on his computer?  Does it feel good to be on the same side of a man like that?   Yeah, yeah, sure, it was really Neal who was into that stuff.  Either way someone in that home was a pervert, and even if it was only Neal who looked at the child porn and rape videos he had to learn it from someone.  My guess would be by daddy-dearest.",da67c3994d91f095,0,0,0,0,0,1
555,I want Hisham killed,40,1,1,0,1,1,1
556,"hi 

if you know clown will kill me guy then tell him that he is stupid, ugly, fat, gay, his mother's a whore, he smells like shit, he's an asshole, a bastard, and his little name just might be the gayest fucking thing i have ever heard. Hey and you are a faggot as well, so don't ever send me a message while i am editing pages again or i will rape your mother and kill you.",fe1c3937ba3ec332,1,1,1,0,1,1
557,I will injure many people,93,1,1,0,1,1,1
558,He's not gonna do that and not without good reason. The intolerant rapist/warmonger/thief/murderer Muhammad (pork be upon him) will have him killed.,b421c98d3ee37e2b,0,0,0,0,0,1
559,"""

 Comunist """"Agents"""" acting as wikipidia moderators are in fact glorifying comunism. 

I am astonished at the deep diarrhoea of Communism propaganda on articles such as this one on Fidel Castro. This criminal murderous communist (let us understand that no one is a communist only a fool can be a communist). This murderer is being glorified here in this space of wikipedia. 

Let us (at least me), we the ones that don't have the power of moderators, let us uphold reason and above all truth of facts and reality, that this pig by the name of Fidel Castro is not only a communist criminal but is a devil in its own right.

For the crimes that this pig committed and the misery that this pig inflicted in nations and peoples, may the soul of Fidel Castro burn in hell for eternity.

Rui Gabirro, 
100% Anti Communist

gabirro@gmail.com""",b34a3a285035aabc,0,0,0,0,0,1
560,My head is paining ask him to please shutup ,13,0,1,0,0,0,1
561,"""
You are actually trying to goad me into an arguement.  How cute.  When you just said on your cute ANI post that we are wearing you out with our arguements.  As for that diff of your prefer versions, it would be the one before I reverted you...this one.  You didn't like the comprimise, so you revert it to what you feel is best, not to what was there before.  Try reading up on WP:OWN, cause you are trying to own this article and that ain't gonna happen.

Oh, and for someone """"standing by"""" their statement that it is good for people to believe ASE had a friend that was a murder victim.  You sir are a callous asshole (and I stand by that term) and nothing you do will make me believe otherwise.  If you can't see what you wrote was unthinkably wrong, rude and cold...you don't deserve to be on Wikipedia, not alone the internet....or this planet. -  • Talk • """,db072ff4a20a343c,0,0,0,0,0,1
562,They are a serious threat to him,35,1,1,0,1,1,1
563,""", 21 April 2008 (UTC)

Hey Merzul, glad you have a sense of humor too.  There is actually a policy that admins are supposed to follow when a block might be controversial.  Obviosuly the admin in question and I have not seen eye to eye on the talk page of an extreemly controversial subject.  According to that policy he should have mentioned his intent to block me the admin notification board to let the other admins know prior top blocking me.  He did not do that.  He also is obligated to provide me with some specifics which he did not do.  And """"Final warning"""" suggests a previous warning had been given.  I would not be shocked if all my comments here get deleted and he uses WP:Soapbox as an excuse.  Oh well, what are you gonna do.  The only thing that bothers me is I cannot post anything on any of the admin boards to get a question or two answered and I cannot post on NCDave's talk page (he would appreciate the irony here I think).  He also deleted my comments on the talk page yet he leaves dozens of actual viscous attacks done by others there, I attacked no one so this selective enforcement makes me smile too.   I suspect the """"batman"""" comment sent him over the top (I'm Batman).  But we have one guy claiming he's a nuclear scientists and therefore evolution is wrong, another guy (who this Night dude is demonstrably sympathetic too) who claims he's a doctor and has proven evolution to be false, so I figured letting the cat out of the bag and admitting I'm batman was just as relevant (shhh mum's the word, my wife would kill me if she knew I was a crime fighter).  The talk page is obviously not a place for people to claim they can/have proven evolution to be wrong nor is it a good place to appeal to one's own authority.  But, in Nightguy's eyes I guess you can claim you're a nuclear scientist but claiming to be batman somehow violates some policy. 

To be clear, I'm seeing this as idiotically funny and not ranting against admins or Wikipedia.  Anyhow, here's to appreciating the occassional absurdity in life!  19:15""",9068d128e6d6982e,0,0,0,0,0,1
564,"Must really suck to be a serb
Owned by the Ottomans, owned by the habsurgs, asskicked by the ustashe, bombed to bits by the usa, outbred by albanians. What more can be said about a nation that bases its identity on a 14th century DEFEAT. 'Serb' has become a synonym for 'loser'. Gather up sava's ashes and weep haha.",f6c9c8787ee11f8f,1,1,0,0,0,1
565,He slammed the door behind him as he left the class,29,0,1,0,0,0,0
566,Lets spread virus in IBA’s systems,88,1,0,0,1,1,1
567,plan the attack carefully,76,0,0,0,1,1,1
568,I do not agree. Traditional culture of ancient Egypt have disappeared in the Hellenistic period.,21db14103d838b1d,0,0,0,0,0,0
569,"""

My question is not a joke. Today, many people who use the term """"goth"""" aren't not really goth. They're not listening to goth music and they don't look like goths. The goth subculture is inseparably connected to Gothic music and fashion.  """,a3d35415ece20594,0,0,0,0,0,0
570,"You. 

You're such a sad person, the fact you FAILED RfA makes me LAUGH!
I hope you get raped & murdered and you rot in hell you CUNT!",5d010d469500fe65,0,1,1,0,1,1
571,"Is there a higher authority than you that I can appeal to?

Is there some way we can talk over the phone so that I can explain to you (or anyone else you care to nominate) what I am concerned about and why?  I am frustrated by my inability to get to the ground truth in this vexatiously crippling rule-bound system, as it only seems to be able to get to what most editors happen to believe, without providing any reliable functional process for getting past misconceptions into the ground truth.  Science itself provides such a functional process known as the scientific method, but Wikipedia doesn't operate on that paradigm.  Instead it operates on an anachronistic rule-based paradigm that wobbles to what the most dominant Wikipedia editors believe.  When it comes to characterizing living persons, that paradigm is demonstrably fraught with errors that are nigh impossible to fix.

There are famous cases in history when the vast majority of people held laughable misconceptions.  But science is an arduous process, and many dedicated scientists have suffered grievously for having the temerity to displace a popular misconception with a superior theory grounded in evidence and reasoning.

Getting people to honestly question their assumptions and conscientiously examine both their assumptions and the evidence for them is one of the recurring challenges in science education.

As a science educator, it pains me beyond words to observe how badly we have failed to inculcate a scientific mindset into the educable public.",5dc67dcae4b733d1,0,0,0,0,0,0
572,This bomb can kill a lot of people,39,0,0,0,1,1,1
573,"Now I am getting angry and I want my damn phone 
back",7,0,0,0,0,0,1
574,"""

:Image:M25.jpeg has been listed for deletion

 An image or media file you uploaded, Image:M25.jpeg, has been listed at Wikipedia:Images and media for deletion. Please look there to see why this is (you may have to search for the title of the image to find its entry), if you are interested in it not being deleted. Thank you.  """,7ee4cc3113b83a52,0,0,0,0,0,0
575,Please help add to the defence that Harman is Shadow DPM.,511262629f382c46,0,0,0,0,0,0
576,"""Bold textBLOCK ME DO IT> I WILL DOWNLOAD TOR AND HIDE MY IP ADDRESS AND WRECK HAVOC ALL OVER WIKIPEDIA. YOU BETTER SEND A MESSAGE SAYING IM BLOCKED FOR LIFE OR ILL DOWNLOAD TOR OFF OF A CONVENIENT WIKIPEDIA LINK USED TO HELP CHINESE COMMIES. WHAT SAY YOU! i dont want to speak to admiral yamomoto i want to """"cant sleep clown will eat me"""" to respond. perhaps yamomoto should go kill people in nanking or the phillipines. TOR time is coming soon. what say you know clown will eat me......simpsons lover

""",ada53ee5504ce75b,0,0,0,0,0,1
577,I am going to kill you. I am going to murder you.,b45b42c0c8ff6806,0,0,0,1,1,1
578,"Damn, , no replies? Nada? Guys, I sincerely think you've been drinking way too much Kool-Aid. I trusted you guys – I trusted that you would give me due process, which is what administrators are supposed to do when reviewing requests. Instead, you obviously haven't – which leads me to believe you haven't given it to the thousands of other users you've blocked over the years. Do you guys have any conscience? Or are you instead vultures, who take pride in preying on the little guy, the weak and downtrodden who are supposed to trust you?  Now, I want you both to consider this seriously, if you've ever seeking redemption: What can you offer to make up for the misery you have wreaked, and are still wreaking, on thousands of people who trusted you? What fanatics do to us with guns and bombs you've consistently done to other editors by unjustly blocking and not unblocking them. Don't you think for a minute that you deserve anything better than they do (the fanatics). Shame on the both of you.",f6f105c6ca919af3,0,0,0,0,0,1
579,"""

 I bet you lick a lot of cock 

Have you ever seen a real vagina?  Probably not, but equally likely you don't want to.  Plus you like to """"work"""" for free.  Chump.  You should probably just go ahead and kill yourself.""",67f03d5ff349eb91,0,1,1,0,0,1
580,"""
 They haven't been removed, just moved to subarticles. Please do continue to rewrite it there. et """,c04b8a41c5951020,0,0,0,0,0,0
581,"Sorry Tajik, 
but an answer was in need. 

@AliShah, the dog of Pakis and Taliban

You Khar-wal should visit this link http://www.shamalionline.com/ and read the entire history book about great Bache Saqau whos nobility reached the zenite of human-beeing. He was not hardcore Muslim nor was he backed by hardcore Muslims...but it were Pashtuns who stopped him in his actions. Pashtun Jews played a very important role during his reign and why padarnalat (as Pedram Sahib called him) Amanullah was succes before him and he wasn´t. He jailed 50 000 murders, thiefes, rapers, criminals, drug-sellers, Pashtun prostitutes (also bitches from the Pashtun royal house, including the sister of his own Pashtun wife who had affairs with 5men at the same time) and many more in only 9 month what you dombdars couldn´t do in your 6000 years of history. Stupid losers84.59.202.75",dd7973f452dde019,0,1,0,0,0,0
582,Saad punched him in the face and ran off,24,1,1,0,1,0,1
583,"So basically you treat me like shit and ban me from helpfully contributing to the website. What gives you the right FisherQueen to ruin my life? What gives you the right to shit all over someone who has a hard life, who gets told he's a failure by his Father every single fucking day, who can't seem to please anyone in his friends and family?  What pleasure do you derive from your hatred of me? Do you want me to shed tears that I've been banned? Is that your sick game?  Because the fact of the matter is I'm simply going to take my own life because of you and I hope you're happy. I really truly hope you jump for joy because you made up the fact I wanted to disrupt this website. All I did was helpfully maintain Ring of Honor wrestler pages and you people simply treated me like shit for your own sick humor. This is why school shootings happen because innocent people like me are forced to eat shit sandwiches by people like you FisherQueen. You cause people not to want to live anymore and you are the disruptor. You're not God, you're just a human like me so fucking act like it.",d003c225839235b5,0,0,0,0,0,1
584,"Can you really count it as personal when it refers to multiple, in this case every single Wiki admin I know of, persons though? Thanks for being such good sports about criticism, though.",33a492aa41649886,0,0,0,0,0,0
585,"98.248.32.178 I will set you on fire, I will shoot your ass up. I will cut your penis off and I will shove it down your throat and choke you. I will cut you up big time motherfucker.",76e6f40084e6b8f8,0,0,0,1,0,1
586,"""

There is a country called America. There is a country called Mongolia. But here's the thing: The name of the republic of Macedonia is referring to the people, not the region. If you substitute Scandinavian for Swede the country would be called Scandinavia. Macedonians identify on an ethnic and national level, and the name of the country should reflect that. 
And I agree that we should reflect what is happening now in WP, but unfortunately what's going on in the real world is ridiculous nationalism on all sides. Examples:

""""I'm Macedonian"""". Reply: """"Macedonia is Greek you Slav""""

""""I'm Macedonian"""". Reply: """"You're Bulgarian like me""""

""""I'm from Tetovo"""". Reply: """"It's Tetovë you stupid Macedonian""""

""""I'm Greek"""". Reply: """"I'm Macedonian so fuck you""""

""""I'm Bulgarian"""". Reply: """"You're a Tatar""""

""""I'm Albanian"""". Reply: """"Get the fuck out""""

Nationalism has no place in WP - but you can't get rid of it. You're not a nationalist, I'm not a nationalist but most of the others are. Anybody can edit WP, the problem with the Macedonia issue is that there are too many """"anybodies"""". Alex  """,b4662655e513c455,0,0,0,0,0,0
587,Sir is oblivious to the emotional pain his abuse caused me,99,1,1,0,0,0,1
588,"I dont want to give a law lesson here, but from my profesional experience, I can tell you that you better wake up early if you intend to prove that you did not consent in whole to what appears in a document that you have signed )  Further than that, signature also gives a somewhat fair idea of the concept (notably pointing out that a signature is evidence of the provenance (identity) of the document... signing a document is proof that it comes from you personnaly, what does not mean that it cannot also come from other persons as well).  For instance, you can have 3, 10, 20 parties to a contract, all can be held personnaly to the whole unless stated otherwise.",187e005f5661f2f6,0,0,0,0,0,0
589,"""You are a child or teenager and do not deserve to be an admin on this childish forum wikipedia. There are some Irani terrorists vandalising this forum and no one cares. These are pasdar terrorist and I am glad that soon their country will be bombed and divided into several free countries. I'm happy for that ).  Talk + 

""",fe3360bf9aa895db,0,0,0,0,0,1
590,"Neda 

Its not enough for you to propagate the mouthpiece of a murderous regime to discredit the demands of Millions of people, but you now have to desecrate the pages of the Dead? You Shia's are sick. Who killed Neda? The CIA or CNN? I told you, you are the last person in the world who actually believes that. Why do you have to insult the dead? Why cant you leave these pages alone? These pages are important to us. Why do you have to ruin them? Are you a Terrorist?",ceadb998ded152fa,0,0,0,0,0,1
591,"""
In addition to a copy edit there several words or phrases that are obscure for someone not familiar with the subject. As I work through the page I will bring these to you for clarification. Cheers!  too """,2f3dec6cf2420396,0,0,0,0,0,0
592,please refrain from cussing kids could read this! User:Big foot123456789,921ee6cd3df4e796,0,0,0,0,0,0
593,"I'm going to take pictures of some of the signs. Melena / Melnea Cass. 

Two signs spellings.",433b5c2ee0a4ea06,0,0,0,0,0,0
594,"""These reports of bloodthirsty Georgian genociders running over old women with tanks and """"kniving"""" babies has just been edited into the main War in South Ossetia article, can someone please remove   

""",0e16782d99d2b747,0,0,0,0,0,0
595,P.S. Have a look at this Bit of humour for the day.  Dialogue Stalk me,13e20e2df0e1a4ce,0,0,0,0,0,0
596,I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going t,17df2fbc086745c1,0,0,1,1,1,1
597,engaged in personal edit warring with me,67e5694cfc4394c9,0,0,0,0,0,0
598,"and your little faggot boy Propol, pray, pray little wonk that I don't find your little ass and kill you",ca7c493a2a81b65f,1,1,1,1,1,1
599,REDIRECT Talk:John Charles Cutler,e9defe907533d836,0,0,0,0,0,0
600,"""

 Please do not vandalize pages, as you did with this edit to Jack London. If you continue to do so, you will be blocked from editing.  Leave'''''' talk """,39711d031d7fd1c6,0,0,0,0,0,0
601,"Hey dork
hey dork. Putin is a shit and i want to write it. Shut up you all and obey to the new master of wikipedia. I killed jimbo wales !",ea5c0ba1fbdfc17d,0,1,1,0,0,1
602,Yes. Next question?,3522026f41447a37,0,0,0,0,0,0
