,comment_text,id,identity_hate,insult,obscene,severe_toxic,threat,toxic
725,"Must really suck to be a serb
Owned by the Ottomans, owned by the habsurgs, asskicked by the ustashe, bombed to bits by the usa, outbred by albanians. What more can be said about a nation that bases its identity on a 14th century DEFEAT. 'Serb' has become a synonym for 'loser'. Gather up sava's ashes and weep haha.",f6c9c8787ee11f8f,1,1,0,0,0,1
726,"""==Vandalism Manifesto. Pass to all Wikians==

VANDALISM IS GOOD. Vandalism does not come from a sheer desire to cause harm.
Vandals do their thing all over Wiki, 24/7, from frustration and hatred, 
because incompetent """"editors"""" who have no skills, no degrees, no expertise, usually no names, have done multiple reverts and edits of the work of others.
Vandalism is a good and natural response to no-lifers (as in Get a Life) who 
do 7000 edits, 10,000 edits a year and who have actual Watch Lists of 1,300
or more and are proud of it. These jerks deserve have their own pages vandalized, over and over as long as they are in effect, vandalizing the pages of others in the name of being a cop. Vandals keep no-life editors, admins, 
bureaucrats and stewards honest, or at least busy, reverting the reverts they get on their own pages. VANDALISM IS GOOD. It helps drive these nutcases into the ground with nervous breakdowns. The Culture of Wikipedia is very,very sick,
and Vandals are needed to """"cull the herd"""". SUPPORT YOUR LOCAL VANDAL.

Vandal God""",8fe6bf0802526ed8,0,0,0,0,0,1
727,"PUTIN did it! And you know it!  

And thats a neutral point of view. Exactly 70 years after the Katyn massacre when you Russkie vodka drinking swines killed 22,000 of Polands intelligentsia they die again at the same place, what the fuck are the odds of that KGB shithead?? Or do you prefer to be called a FSB cunt? And robbing dead people, dont get me started here Russkie. Naturally there will be NO hard core evidence .... as usual but everybody knows thats Stalin boy KGB agent Putin is behind it, real Die Hard 2 material. Couldnt Putin just have killed those he hated but not all? Like when that Putin-haying female reporter was killed on Putins birthday, you dig?",e049d30d4bc4d4b5,0,0,0,0,0,1
728,"Fag 

Stop reverting my edits or I will kill you",7e018cfbe9de3435,0,0,1,0,1,1
729,bomb is going to blow in your country go save your country,c924ea376dd6eb78,0,0,0,0,0,1
730,. J Delanoys house is going to be fire bombed!!,e69c9d9e1ef686aa,0,0,0,0,1,1
731,"I didn't initiate the attacks, just responded to them in turn. Calling them nuts was euphemistic. I could have called them turkeys as well. Obviously, Wikipedia is the encyclopedia only people with proprietary interest in an article can edit. You're part of the problem. Underwood had an effect on the church, or at bare minimum is an 'in-joke' therefore there should be mention of him in the article. I can see your mind is made up though, so I'll save my breath, there's no point having integrity when surrounded by folks determined to enforce their bias and other folks too busy to research the subject properly (it took you several minutes to research hundreds of posts and relationships between church members and Underwood). I'm done. Your arrogance is plain as day. I didn't claim to have made a perfect edit, I even suggested re-editing in the talk page. However Underwood's effect is plain as day, and as such should be mentioned. The reason I'm leery of the 'custodians' of the page is because in adding the Bob Black bombing I encountered the same kind of opposition. I'm not opposed to the Church, I just think that articles deserve more than custodial opinions by caretaker editors who have a vested interest in the outcome of the article. You were just in too big a hurry. I have a fair amount of experience editing, and know that a mention shouldn't require a full-on assault to accomplish when there is proof of association. I'm not trying to make the Church look guilty, just trying to keep accuracy on a topic that (if you research the Underwood article) often has been edited less than veraciously and is a continuously recurring discussion topic in alt.slack even 5 years after the murders. As I indicated in some of my edit summaries, rumor control, not hostile edit, just hostile to those determined to obscure data to save Church face. 71.102.18.173",9a8688fd5919af22,0,0,0,0,0,1
732,"""

Welcome

Hello, and welcome to Wikipedia! Thank you for your contributions. I hope you like the place and decide to stay. Here are some pages you might like to see:

 The five pillars of Wikipedia
 How to edit a page
 Help pages
 Tutorial
 How to write a great article
 Manual of Style

You are welcome to continue editing articles without logging in, but you may wish to [ create an account]. Doing so is free, requires no personal information, and provides several benefits. If you edit without a username, your IP address () is used to identify you instead.

In any case, I hope you enjoy editing here and being a Wikipedian! Please sign your comments on talk pages using four tildes (~~~~); this will automatically produce your IP address (or username if you're logged in) and the date. If you need help, check out Wikipedia:Questions, ask me on , or ask your question and then place {{helpme}} before the question on this page. Again, welcome!  
 (Talk) """,2cae470ba26bcfb5,0,0,0,0,0,0
733,"""
If you did that then the 9-11 attacks would not qualify as """"terrorism"""" for the simple reason that they are handled under local criminal law, not international law.  The 9-11 attacks do not qualify under 'international law' for the simple reason that they were undertaken by individuals acting as criminals and not a state acting against another state. So to hold this page to that same standard is obviously disingenuous.  Moreover, """"terrorism"""" itself is not an idea that is limited to International law.  The idea is much larger than that, and in fact its usage predates any attempts by the United States to impose a legal definition.  The idea goes back to """"terror tactics"""", which is an idea and phrase that goes back at least to the late part of the 18th century.  So really, what you personally are suggesting in this instance flies in the face of all established usage, scholarship and understanding.    """,3317edbfacdddabb,0,0,0,0,0,0
734,Sorry for the misunderstanding.,66d692e5076e4923,0,0,0,0,0,0
735,"This page needs work 

This page is not up to Wikipedia snuff.  It needs a lot of work.  Right now it looks like people who hate Scott Lively worked together to use Wikipedia to smear him.  For the uninitiated, that is not Wikipedia's fault, neither does it represent the position of Wikipedia on Scott Lively.  Rather, it means more editors, and unbiased editors, need to get involved to produce an accurate page that complies with the worthy goals of the Wikipedia project.  I apologize ahead of time that this page does not tickle my fancy, so I'll likely not edit here too much, but as a member of the Wiki community I can say this page needs serious help.  Thanks.",397bab342f24f8f9,0,0,0,0,0,0
736,""":SSS108|talk]]-email 
The vandalism is currently continuing by user: 209.200.60.124. This person is removing court records, which are reputable sources that can be included in the article.  talk-email 

Hello

 

Dakota ~ has smiled at you! Smiles promote WikiLove and hopefully this alk""",8bd3ed294ec5e2c9,0,0,0,0,0,0
737,"Hey ,muslim dickhead !!!!!!!! Why don;t you go and shove Allah or whatever the fuck you call the retard up your stupid backwards ass !!!!!!!!! You fucking muslims are a bunch of jealous west hating mongs, Islam is a peaceful religion, BULLSHIT !!!!!!! There are many times when it refers to violence. So go strap on your suicide bomb and blow yourself up. yey, one less feeble minded prick ion the world.",88c8a6f613ad4371,1,1,1,1,0,1
738,"hey 

hey persian gal. i have got a couple of your pubes from when we had some naughty fun back at school.

up 4 cyber?",b31d33f46a30731c,0,0,0,0,0,1
739,And finally spitting on the graves of irish people is exaclty what you are doing by saying that their sacrifice was in vain. I think wikipedia seems to be a a schoolyard and you seem to be the bully that thinks he knows all and I am the new kid standing up for the rights of the rest of the children.,ce36c4a8070cfb18,0,0,0,0,0,1
740,"YOU'RE IN BIG TROUBLE

I'VE ALREADY CALLED THE ACLU ON YOU! GET READY FOR PRISON! I hope a Mexican doesn't rape you there, you racist pice of CRAP!",49266a6a267cebc4,0,0,0,0,0,1
741,"Religious right will end up killing off all life on Earth, so enjoy",799315c85bf80509,0,0,0,0,0,1
742,"Periodic table (huge)
Sorry, we edit conflicted.  I tried to summarise my understanding of the talk page discussion, but given your edit and comment on WP:FLC, wonder if I have the wrong end of the stick.  I thought the ones in [square brackets] were most stable isotopes and the others were some sort of average... Shall I leave it to you to sort out?  It looks like you know what you are doing!   (Talk) 30 June 2005 18:17 (UTC)",493dbacf44f7f9e1,0,0,0,0,0,0
743,"I would point you two the many times (including at least once in the last 24 hours) when edit skirmishes have taken place over that very issue. In reality, the order of the candidates in the above sentence is almost certainly a result of how much longer the Democratic race lasted. -",b8f0a53a85764d7c,0,0,0,0,0,0
744,"Why so serious?

I was provided with no explanation for the recent reversion of my wholly factual (albeit entertaining) account of Mr. Vikernes's actions immediately after the murder of his bandmate. I believe, by Wikipedia's own standards, you just fucked up.",59ff1415f6b010a4,0,0,1,0,0,1
745,"""

 In documentary """"Fire and ice"""" Nikita said that as much as 1 million red bandits died! (youtube)

 Fire and ice documentary, STALIN killed 90% of his generals and 80% of his colonels 

Shouldnt this important fact be mentioned about insane mad dictator STALIN?""",008e3098316ddd6b,0,1,0,0,0,0
746,"How come i have seen many useless articles about things here, i think Teeterdil is a good game and is definetely more of a useful artilcle than a lot of others. 

Btw, i like what wiki has done, its amazing, i just want to contribute my knowlege and life's passion",6519da8b639605ae,0,0,0,0,0,0
747,"Eternal Pink why have you named you main guy in your crap manga because evreryone thinks the same thing that it will be fucking rubbish and it will kill all manga 
and no one thinks you can make one they all think you won't be able to finish it(or even start)",4e8a2a1e269a31a7,0,1,1,0,0,1
748,shut up you decaying brained piece of raped s%%t.  go tell your mental diarrea to your mom,8c95127bc09f5487,0,1,1,0,0,1
749,"hey 

hey faggot, are you dead yet? or are you watching your mom getting raped by filthy pigs? which one is it?",aac5870b6d632215,0,1,1,1,0,1
750,"""
The inscription above the cross is duplicated in the other panel and is somewhat clearer. The Latin at least is clear enough to see that it is a shorthand version of """"Jesus of Nazareth King of the Jews"""" (JHC NAZAR REX JUDE(A?)). The crucifixion panel's Latin inscription is even shorter with just an R (or an R that looks like a P) for REX. talk """,d0c568d6c6f10af3,0,0,0,0,0,0
751,"""

 A kitten for you! 

Ok, I'm sorry. That was unwarrented, Sandbox. Here is a kitten. 

  
""",8c204c1ab1a22fed,0,0,0,0,0,0
752,"Dental nasal - 116 408 

I believe Dental nasal = n̪, is wrong.",b696246870317837,0,0,0,0,0,0
753,"The changes to the article have been removed, again, in compliance with Wikipedia policy. Again, if you have the details on the sources needed to establish notability, I will be more than happy to help you add them. Adding this information again without the required sources will mean that the information will be removed again, and may be treated as vandalism if Wikipedia policies are not followed.",f22c40d5c1462a9d,0,0,0,0,0,0
754,"TFG, you are an idiot. I NEVER believed in Santa Claus and I used to go around to all the stupid kids in my 1st and 2nd-grade class and tell them Santa wasn't real. The teacher told me to stop but I didn't because I was smart and logical even at 7 years of age. If I could be logical at that age, any kid can, stupid parents like you are getting in the way of kids' developing their logic skills. From the time I first heard of Santa Claus when I was 4 years old I ALWAYS knew he was fictional. How come I knew it and yet you're saying children shouldn't find out? What if it's a smart and logical child like me who asks questions about the logical fallacies? you know, like I DID, because I'm SMART.",d5718a7cb7960c91,0,1,0,0,0,1
755,"Fascinating reading 

you may be interested in reading these",0cec8e1f4bca1967,0,0,0,0,0,0
756,"Posted Dec 21, 2009 at 9:24 AM How does that post coincide with my posting on this RFC? That was posted months ago. As i said i do not post nor visit CA, i have read and posted at Bishop Hill and Watts Up With That however i maintain a wp:npov with regards to articles, and i fail to were i post gives you leave to make PA`s. You say you have radacted it yet i still see it up there",d2ebcd8ad19ce6a1,0,0,0,0,0,0
757,"Some advice
From your editing history, it appears that you may have some connection (personal or professional) with Mark Stone and/or Stone Records. If so, I strongly urge you to read WP:Conflict of interest for guidance when editing under these circumstances. I have removed your over-linking to the Stone Records website in the relevant articles. Such a link should be listed only once, either as a reference or as an external link. Which brings me to another problem. Biographical articles require references reliable sources that are completely independent of the subject to establish notability. For guidance please read WP:Identifying reliable sources, WP:Verifiability and WP:Notability (music) + their associated links. Finally, please stop copy-pasting text from other websites into Wikipedia articles. It is a copyright violation and repeated instances of this can get you blocked. Not only that, such material is usually promotional in tone and requires major editing to make it suitable for an encyclopedia. I am adding a welcome template to the top of this page, which has other useful links to help you with your editing. Best wishes,",66b303032ab25733,0,0,0,0,0,0
758,"""
Wht is your problem man?
I'm trying to get to know you better and trying to talk and you are just shooting me down man and all that redneck stuff was my dumbass little brother and you havent even given me a chance to apologize for him im kinda disappionted cause i thought that wikipedia was supposed to help people...ive been through some real shit lately and the least you could do is not call my feelings a """"diatribe"""" that hurt my feelings and pissed me off, im trying to understand but i dont so plz explain why you are being so goddam insensitive to me and my little brothers feelings?""",a9844d74af6bcaf5,0,0,1,0,0,1
759,"and welcome to Wikipedia! Hope you like it here, and stick around.

Here are some tips to help you get started:

To sign your posts (on talk pages, for example) use the '~' symbol. To insert just your name, type ~~~ (3 tildes), or, to insert your name and timestamp, use ~~~~ (4 tildes).
 Try the Tutorial, and feel free to experiment in the test area.
 If you need help, post a question at the Help Desk
Follow the Wikipedia:Simplified Ruleset
 Eventually, you might want to read the Manual of Style and Policies and Guidelines.
Remember Wikipedia:Neutral point of view
 Explore, be bold in editing pages, and, most importantly, have fun!

Good luck!",10c27a48eced9ffd,0,0,0,0,0,0
760,"Hi, I just cited a previous comment by you in that CFD, and hope this is not objectionable. 
I just read  (talk)",1a92dd7635f1f6ec,0,0,0,0,0,0
761,her is some info on the day that gose on in boulder creek school. first this school sucks the teachers,ceba2ac2a428ebda,0,0,0,0,0,1
762,"""

 A cheeseburger for you! 

  Hey fuck you for deleting my page that was a real serial killer but not everyone knows so I'm spreading the word you imbecile mystery man was a REAL serial killer and I demand an apology . hE WAS REAL if not I will tell the police that your the serial killer who killed 300 plus people you sick freak   """,a2eff8a2fbc5cb3f,0,0,1,0,0,1
763,"Hey Scumbag 

U.S. Azeris Network doesn't appear to be notable, however Azerbaijan State Telegraph Agency, Today.az and International Security Research and Intelligence Agency all appear to be reasonably reliable sources who are unlikely to mis-report an event like this. John Vandenberg (chat) 

well, just read this you baboon:

http://armenianow.com/news/22876/echmiadzin_refutes_azeri_information",e0e10ae9daef3223,0,0,0,0,0,0
764,"""No, you're wrong. They don't hate him, they love him. And Iraq: He called the war in Iraq """"genocide"""", and the re-building by America he called """"healing"""" and """"giving"""". That's what he called the """"perfect cause"""". But I'm sure, you understood that. You just wanted to lie here.

""",d496d56eaeea5cac,0,0,0,0,0,0
765,they are bumholes they got killed,d51698e3297a6b7c,0,1,1,0,0,1
766,"""

 listen up, you narrow-eyed teacher living on minimum wage 

you can keep on doing your """"buck buck"""" chicken trash talk, or perhaps you might wanna consider moving back to lemuria - the land where your kind of scum roams.""",03dd90664e855020,0,0,0,0,0,1
767,also bombing markets and thaking women as hostage before killing them is strictly forbidden in islam,da645d7d33584431,0,0,0,0,0,1
768,i find that offensive that u said i entered a boxing ring with a hand gun and shot the opponent and won. First of all i box and when u accuse a boxer of cheating its like saying ur gonna kill my family. And secondly i sell guns and i would never shot an opponent without good reason,e95b5cc2669f23b2,0,0,0,0,0,1
769,"I just wanted you to know that you're worthless... 

Why did you make changes to the Lethbridge Collegiate Institute article?  You probably aren't even Canadian and to think that you can remove something that is very important to LCI history is unfathomable.  It would make me very happy if you killed yourself sometime today or tomorrow, as you are no longer needed on Wikipedia.  Thank you for your time.",98bada443487125f,0,1,0,0,0,0
770,"Ravenkills97

I didn't change the genres on In This Moment, all i did was put commas in between the genres. U gave me a final warning for no reason. All because I put commas in between something, like it fucking erases the genre.",ebeb24f8a6d1fd22,0,0,1,0,0,1
771,"The version I just examined appears to have removed the considerable number of personal attacks and there is a citation that backs up the assertions of criminal charges, so I'm going to restore the article under its correct name and remove the week's worth of protection that I applied to forestall further attacks.  As you will doubtless realize, Wikipedia has to be extremely careful about publishing anything that amounts to criminal libel, and the first two versions of the article I examined were undoubtedly libellous.  Thanks for attempting to work within our boundaries.  talk",8ebb00900b5f236e,0,0,0,0,0,0
772,"I am going to shoot you in the head and laugh as your brains splatter onto the ground. 

only for the lulz",65bd67fef6fcbcc5,0,0,0,0,1,1
773,"No, Really! 

You're effing killing me!  You're breaking my heart you died-in-the-wool little fascist! 173.97.227.106",16bb8c622795ce6f,0,0,0,0,0,1
774,"Ironically, the user that insists on Britannica's numbers from the early 1900s complains that CIA's numbers are not recent enough.",45503eed26ca825f,0,0,0,0,0,0
775,"""

Impumozhi and his knowledge (or lack of) about rajputs
 

Incident 1: Impumozhi accuses rajputs of fabricating history on Hada page

Read this page for a little entertainment  in particular, the last three sentences, setting out the historical repurcussions of that hilarious (and probably fictitious) incident. Is this fit for an encyclopedia? Leave aside veracity, just the choice of words? Yet nobody dare change one comma or fullstop in that page: it is """"owned"""" by that presiding deity of obduracy, the learned protagonist of every page with a remote """"rajput"""" connection.

 Impumozhi's lack of knowledge exposed

His claim about Hada's character  being funny and un-encyclopaedic is actually taken from James Tod's Annals and Antiquities page 384 and 385 Vol-II: 
On the death of the queen Joda Bae, Akbar commanded a court mourning; and that all might testify a participation in their master's affliction, an ordinance was issued that all the Rajput chiefs, as well as the Moslem leaders, should shave the moustache and the beard. To secure compliance, the royal barbers had the execution of the mandate. But when they came to  quarters of the Hadas, in order to remove these tokens of manhood, they were repulsed with buffets and contumely. Then enemies of Rao Bhoj Hada aggravated the crime of this resistance and insinuated to the royal ear that the outrage upon the barbers was accompanied with expressions insulting to memory of the departed princess, who it will be remembered was a rajputani of Marwar.  Akbar, forgetting his vassal's gallant services, commanded that Rao Bhoj should be pinioned and forcibly deprived of his moustache. He might as well have commanded the operation on a tiger. The Hadas flew to there arms, the camp was thrown into tumult, and would have soon presented a wide scene of blood-shed, had not the emperor, seasonably repenting of his folly repaired to the Boondi quarters in person. He expressed his admiration (he might have said his fear) of Hada valour, alighted from his elephant to expostulate with the Rao...

If James Tod thinks this incident is worthy of being mentioned in his book, Annals and Antiquities of Rajasthan, what is wrong in this incident being mentioned on Wikipedia?

 

Incident 2. Deleted the name of famous rajput lady, Maharani Gayatri Devi, from rajputani page, saying she is not a rajput.

His response: .

Impumozhi, on rajputani page deleted the name of Maharani Gayatri Devi . 
Then he was asked why he did so: .

His response was countered on his talk page:  and till date he has not responded. The reason he did not respond is because his lack of knowledge on the topic was thoroughly exposed.

 

Incident 3: Impumozhi tries to get the page of a famous rajput king deleted, but is thwarted.

In another incident he put a tag of db-nonsense on the article Hammir Dev Chauhan  . 
He was asked on the talk page of this article on why he put the CSD tag: . No reasons given till date. Another user, , had to remove this db-nonsense tag: . Here again Impumozhi had no idea about the subject matter but just because a rajput had created this article he put the db-nonsense tag.",11202deae2b16769,0,0,0,0,0,0
776,I hate armenia and all your dumb allies you don't deserve to live. Can't wait till we can kill you guys again ),6b0a3a94026aec93,1,1,1,0,1,1
777,I just went ahead and implemented all changes. This seemed like the best thing to do.,da30c68363ef2207,0,0,0,0,0,0
778,"Hrm, that IP address is -very- familiar.  UWS Werrington gateway?  ;)  What do you study?  I'm at Rydalmere, finishing a masters and two bachelors (social ec., laws, communications).",b5fd7ebccbbff65b,0,0,0,0,0,0
779,please refrain from cussing kids could read this! User:Big foot123456789,921ee6cd3df4e796,0,0,0,0,0,0
780,Sir is so annoying,4,0,1,0,0,0,0
781,"""

Well, dear Ahasuerus: It is actually difficult to edit any page in Wikipedia without Muslims jumping at you and trying to censor you with all sorts of excuses. You must understand that the freedom of speech for Muslims is an alien concept. In Islamic countries if you say something against Islam they kill you. Where they can't kill you, they censor you. Wikipedia seems to be dominated by Muslims. This of course is not true in all the pages where Muslims have no interest, but when the interest of Islam comes in, they can be quite bullish in making their word prevail. But that is another story. This article started with some explanation like this:

In recent years especially after the 9/11 some observers, including Muslim dissidents have stated that Islam presents a threat bigger than Nazism not to just the Western world but to all non-Islamic countries. They have labeled those who defend Islam and try to be politically correct about it, the today’s useful idiots. 

[Ali Sina] states: “They are idiots because they speak without knowledge of Islam and its threat to mankind and they are useful to the Islamists with whose help they can penetrate the non-Muslim countries and destroy them from within.”  The same author writes: “More abhorrent than war is making peace with evil. In the words of the 18th Century British parliamentarian Edmund Burke, """"All that is necessary for evil to triumph is for good men to do nothing."""" Those who advocate peace with Islam are idiots of this century. If we do not stand against Islam it will grow and then billions will die. Trying to appease Muslims is foolish. It is informed by ignorance of Islam. Most cancers are treatable, if detected in time. But if ignored, they will grow to a stage that will kill you. Today we have the choice. We can either fight Islam and extirpate it before it threatens our existence or wait and face the apocalypses.” 

Muslims obviously don't like Ali Sina. For some reason anything you post here from him they will delete at once. So the above passage that explained the concept was deleted. The administrator SlimVirgin despite claiming impartiality, has yet to show that in actions. I could be wrong but for reasons that I explained to her, I have still to be convinced of that claim. I found out that she is Iranian, like Ali Sina, but of course most Iranians are still Muslims. She even once tried to discredit Ali Sina saying that he is Islamophobic. Obviously she sees genuine criticism of Islam unwarranted and interprets that as Islamophobia. My judgement about her is just based on my first impression and I could be wrong. I have explained to her my concern about her impartiality already and I hope she will eventually show I had misjudged her. 

In Wikipedia there is a lot of Islamic propaganda which are not true at all, but generally critical views about Islam do not survive. Why? If Wikipedia is impartial shouldn’t we give equal space to both sides? Would we accept if e.g. scientologist or any other cultists try to take over the Wikipedia and disallow any criticism of their cult? What is happening is very disturbing. There are hundreds of pages in Wikipedia that are misleading because they are edited and controlled by Muslims and as soon as you try to post anything showing the other side of the coin they revert it and even call your contribution “hate speech”. What about the Quran? Isn’t that book a hate speech?  

Funny thing is that they throw at you the basic rules of Wikipedia when in reality it is they who constanly breach those rules. 

If you try to write anything that Muslims don’t like they will delete it with invalid justifications. This is a very disturbing trend. For example the quotes of Ali Sina were removed because, as they said, he is not notable. There are 200,000 pages talking about faith freedom international. There have been death threats in Islamic sites against him, there are a few Islamic sites created just to refute him. Doesn’t all that say that he is notable at least to be quoted? Finally if he is notable enough to have a page in Wikipedia why his quotes should not be published? 

I am not familiar with the structure of Wikipedia, but I suppose there must be some committee that would check into complaints. (All I am hoping is that this committee is not already taken over by Islamists)  Is there a forum where important questions such as the direction Wikipedia is taking is discussed? 

Sorry, this subject might have not belonged to this page but these are things I would like to discuss. Is there a place to do that?  My point is that if Wikipedia loses its impartiality and becomes the guardian angel of a certain cult or religion, it loses its credibility fast.  05:13 2",aa8f84a11fcd36bf,1,0,0,0,0,0
782,"Sorry

One of my students was vandalizing Plate Tectonics Thanks for the revert.",b023a9f4307a1bb9,0,0,0,0,0,0
783,"From the Roman Empire to the United States of Europe 

Look at the images of those four superpowers. What do you think? 
]]
]]
]]
?]]",a34e1c9b474a202f,0,0,0,0,0,0
784,Faizan wanted us to attack,80,1,1,0,0,1,1
785,plan the attack carefully,76,0,0,0,1,1,1
786,"sabu is a violent piece of crap 

dis guy is so violent.he hits people with steel chairs,triple jump moonsaults ppl thru tables.he coud put som1 thru a burning table which could kill them.he was taughtby his uncle,and he is from bombay,india.
user:dark-hooded smoker",5781c580d687815a,1,1,1,0,0,1
787,yo i got me a gun ill shoot u,580b009a17b651b8,0,0,0,0,1,1
788,Ammar tried to sucker punch saif,49,1,0,0,0,1,1
789,"In Japan, Nobukatsu Fujioka, a professor of Takushoku University, mentioned, “Many translated books are published in Japan but Iris Chang’s “The Rape of Nanking” is not published. Because, it has so many mistakes that no publisher could have handled it. The photos are all false, and not a single picture was an evidence of the ‘Nanking Massacre.’ Not only that, her description about Japanese history is filled with absurd mistakes. For instance, she wrote that the Japanese military strength before the end of the Edo era (1603 -1867) had not exceeded the level of sword, bow and arrow (in fact, Japan was the biggest producer of guns in the world already in the 16th century). More than 100 such rudimentary mistakes were found in the book, and even if the book is published in Japan, no Japanese people could bear reading it. A left-wing publishing company tried to publish it with notes annotated by translator, but she refused it saying, “How impertinent.” Sad to say, the Americans trust such a book and are making movies.”
 
Shoichi Watanabe, a professor emeritus of Jochi University, mentioned, “Before World War II, a false document called the Tanaka Memorial was made in China. This was a purported Japanese strategic planning document from 1927, in which Prime Minister Giichi Tanaka laid out for Emperor Hirohito a strategy to take over the world. The American President Roosevelt, senators and congressmen read this forgery, and believed the lie that Japan had a malicious intention to take over Asia and the world. That became a cause for the US-Japan war. It is said that after reading it, Roosevelt decided to defeat Japan entirely. Iris Chang’s ‘The Rape of Nanking’ is the same. If we leave this lie as it is, it will certainly give a bad influence to the US-Japan relation.”",6170dd60fd891217,0,0,0,0,0,0
790,"""""""some white people considered black people to be intellectually and socially inferior"""" Only white people thought that? Let's forget about jews/arabs and asian peoples views ) A whole race of people that never invented a written language in 6000 years how could anyone think they are intellectually and socially inferior is crazy ) Must be evil white man again! Now i'm off to listen to black Mozart... oh wait...    
- 

""",c93d2de4f8a97355,0,0,0,0,0,0
791,It's a suicide note she wrote 'cause she killed herself,107,1,0,0,1,0,1
792,"YOu moron, do not accuse me to go and study. The fools and used like condom people with small or with no brains are YOU! That is also a reason why never Pashtuns can ever establish their fake claims (such as on Ghurids). Because you have no roots to anything. You are not related. Puta Khazana claims are fabricated like the shamefull book self. The bi-sexual Abdul Hai Habibi wanted to copy Shahnama... that´s all behind Pashtun nationalism. New archeological studies led by Dr. Zmarai show the Ghurids beeing non-Pashtuns. Now go and kill Zmarai who spit in the face of Abdul Hai Habibi and clean with Puta Khazana it´s ass.

What has now your valueless and waste comment has to do that Iranians were to the rising of Safavids Sunnis? That´s how a Pashtun think. Your logic is the logic of long ear Afghans, not connected or compatible with the educated world of human-beeings. Your comment on my comment should make 2+2=4 ... but since your comment have no connection to my comment the result will stay 2 (2+0=2). This is long ear Afghan (Pashtun) logic. No wonder you are the most backward, childish, naive and for every foreigner useful nation. You stuipidity does not know any limit. 199.19.225.101",71643e744f3a9479,0,1,1,0,0,1
793,I suggest we keep it the way it is now. Warmonger and chief terrorist Muhammad (shit be upon him) would have wanted it that way because he is the one that advocated the terror and murder in the first place. 83.84.46.69,257862bbc40ea724,0,0,0,0,0,1
794,"Halt! You appear to have joined Wikipedia to promote your Racist Beliefs. This is not the place for old men with high school educations to vent their rage at minorities, friend.   

Wikipedia is not a soapbox to promote your racist beliefs, bigot. You know about as much about History as the Pope knows about intercourse. Please take your tired, uniformed bigotry somewhere else. Why not take a visit to the local chapter of the Ku Klux Klan? Your beliefs will fit in much better there. Thanks.",2bec98cf5281adbf,0,0,0,0,0,1
795,"I need your help 

I need your help",f4803caea82fb564,0,0,0,0,0,0
796,If he doesn’t give me an A grade I’ll kill him ,16,1,0,0,0,1,1
797,Don't worry. I saw him on the telly years ago saying that he was going to kill all the moslims. His admission of guilt is already in the public domain. He is a piece of filth that belongs in a deep pit in hell.,61f95687f7b1d2ed,0,1,1,0,0,1
798,""":A certain admin will block you if you tell the truth about a certain user's dirty tricks. But she won't do anything to the user who pulled the dirty tricks. She only """"punishes"""" the victim of the dirty tricks. The perpetrator goes scot free. That's """"Wikipedia justice"""", as practiced by admin pschemp.  

Apparently she wants no one to know that Ryulong deleted my request for help on Khoikhoi's talk page, falsely describing my request for help as """"vandalism"""" in his edit summary. Oops! Was it """"uncivil"""" again, for me to tell the truth? If so, then prosecutors in court will never be able to tell the truth about crimes, because it would be an """"uncivil"""" """"personal attack"""" to use words such as """"lie"""", """"dishonest"""", """"vandal"""", """"thief"""", """"murderer"""", """"rapist"""", etc. The judge would get too upset by such """"uncivil comments"""". Come to think of it, every time an admin describes a user's action as """"vandalism"""", or a user as a """"vandal"""", that's an improper """"personal attack"""", according to pschemp's logic. If pschemp treats people equally (not likely), then she better block all the admins who make those """"personal attacks"""" of describing a particular user's behavior as """"vandalism"""". And she better block Ryulong for using that """"personal attack"""" against me in his false edit summaries.  

""",f3850c01254d69d1,0,0,0,0,0,1
799,also bombing markets and thaking women as hostage before killing them is strictly forbidden in islam,da645d7d33584431,0,0,0,0,0,1
800,"Clifford Hodde 

Some of the people, places or things you have written about in the article Clifford Hodde may not be sufficiently well-known to merit articles of their own. The Wikipedia community welcomes newcomers, and encourages them to become Wikipedians. On Wikipedia, each user is entitled to a user page in which they can describe themselves, and this article's content may be incorporated into that page. However, to merit inclusion in the encyclopedia proper, a subject must be notable. We encourage you to write or improve articles on notable subjects.",8371bee399222224,0,0,0,0,0,0
801,"LOL you are the one who keep saying that Finland is Scandinavia. There is NO different OPTIONS in Scandinavia -now you being pathetic.

And why don't you answer on the talk page instead. Comanche cph",e136f0bcfd4494f8,0,0,0,0,0,0
802,"Sean Hoyland is a moron. 

The lead says its a terrorist attack. Thats what an attack on an embassy would usually be classified as.

The next section describes the kind of attack, a car bomb.

Sean Hoyland is a moron.",e3e7b406d7647bc2,0,1,1,0,0,1
803,"non-sover. states 

For all non-sover. states like Hong Kong, Macau, Bermuda were written in italic forms.",f2bbc7e5f4a7da6d,0,0,0,0,0,0
804,Please take time today to kill yourself.  We would all enjoy it.,41ebf115c35c1f34,0,0,0,0,0,1
805,"Deleteing  

Hey, why did you delete an possible unfree file, there sources were all listed, it just that some jerk decide it was unfree. I tried to reason with everybody, in saying that my image was NOT a copyright violation, it came from Wikipedian images put together. What is it with everyone, is it like when you see an image, you have it delete it? Wikipedia is a non-profit organization, so why do we worry so much about copyright, there is practically paranoia. If you have any way of putting that image back on, do so, because I worked very hard on that image.",e34ceadeeb4f4b2f,0,0,0,0,0,0
